main_category,subcategory,product_name,color,fabric,size,price_inr,rating,reviews_count,stock,website,product_link,image_link,video_link
Women Dresses,Western Dress,Green Western Dress Model 179,Green,Polyester,XXL,116995,4.8,6122,316,Flipkart,https://www.flipkart.com/product/western-dress-179,https://placeimg.com/309/137/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Western Dress,Maroon Western Dress Model 180,Maroon,Linen,S,61178,3.6,14696,436,Amazon,https://www.amazon.in/product/western-dress-180,https://www.lorempixel.com/808/909,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Western Dress,Maroon Western Dress Model 181,Maroon,Georgette,Free Size,96159,4.5,18246,821,Ajio,https://www.ajio.com/product/western-dress-181,https://placekitten.com/777/393,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Western Dress,Black Western Dress Model 182,Black,Silk,Free Size,30878,4.4,777,132,Myntra,https://www.myntra.com/product/western-dress-182,https://www.lorempixel.com/757/517,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Western Dress,Yellow Western Dress Model 183,Yellow,Linen,XL,10144,4.0,9110,592,Myntra,https://www.myntra.com/product/western-dress-183,https://placeimg.com/269/273/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Western Dress,Black Western Dress Model 184,Black,Organza,L,19368,4.6,3576,206,Myntra,https://www.myntra.com/product/western-dress-184,https://dummyimage.com/745x205,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Western Dress,Red Western Dress Model 185,Red,Velvet,XXL,139031,4.3,515,97,Myntra,https://www.myntra.com/product/western-dress-185,https://placekitten.com/159/30,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Western Dress,Silver Western Dress Model 186,Silver,Silk,L,7153,4.4,10866,604,Flipkart,https://www.flipkart.com/product/western-dress-186,https://www.lorempixel.com/785/570,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Western Dress,Orange Western Dress Model 187,Orange,Net,M,92597,3.5,9589,534,Amazon,https://www.amazon.in/product/western-dress-187,https://placekitten.com/74/862,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Western Dress,Peach Western Dress Model 188,Peach,Silk,L,37179,4.5,14413,621,Ajio,https://www.ajio.com/product/western-dress-188,https://www.lorempixel.com/961/261,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Western Dress,Cream Western Dress Model 189,Cream,Cotton,Free Size,116583,3.6,19054,262,Amazon,https://www.amazon.in/product/western-dress-189,https://dummyimage.com/349x643,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Western Dress,Purple Western Dress Model 190,Purple,Velvet,XL,119776,4.2,9933,951,Tata CLiQ,https://www.tatacliq.com/product/western-dress-190,https://www.lorempixel.com/845/251,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Western Dress,Sky Blue Western Dress Model 191,Sky Blue,Net,S,37243,3.8,24209,482,Amazon,https://www.amazon.in/product/western-dress-191,https://placeimg.com/574/731/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Western Dress,Golden Western Dress Model 192,Golden,Organza,XS,10547,4.7,24423,359,Flipkart,https://www.flipkart.com/product/western-dress-192,https://www.lorempixel.com/229/314,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Western Dress,Orange Western Dress Model 193,Orange,Velvet,XXL,47164,4.9,16705,716,Myntra,https://www.myntra.com/product/western-dress-193,https://placekitten.com/172/949,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Western Dress,Silver Western Dress Model 194,Silver,Net,L,20226,4.8,7493,765,Myntra,https://www.myntra.com/product/western-dress-194,https://placeimg.com/16/550/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Western Dress,Lavender Western Dress Model 195,Lavender,Rayon,S,7063,3.6,11135,228,Amazon,https://www.amazon.in/product/western-dress-195,https://placeimg.com/774/752/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Western Dress,Green Western Dress Model 196,Green,Organza,XL,61575,3.6,6427,450,Tata CLiQ,https://www.tatacliq.com/product/western-dress-196,https://placekitten.com/589/457,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Western Dress,White Western Dress Model 197,White,Chiffon,M,61640,3.6,13243,442,Amazon,https://www.amazon.in/product/western-dress-197,https://www.lorempixel.com/981/844,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Western Dress,Purple Western Dress Model 198,Purple,Silk,L,36404,3.9,21677,357,Nykaa Fashion,https://www.nykaafashion.com/product/western-dress-198,https://dummyimage.com/916x620,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Western Dress,Red Western Dress Model 199,Red,Denim,Free Size,130314,4.8,22739,914,Flipkart,https://www.flipkart.com/product/western-dress-199,https://placekitten.com/854/418,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Western Dress,Blue Western Dress Model 200,Blue,Denim,M,14362,4.4,19688,483,Tata CLiQ,https://www.tatacliq.com/product/western-dress-200,https://placeimg.com/690/580/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Black Anarkali Suit Model 1,Black,Polyester,XL,74379,4.4,5300,258,Nykaa Fashion,https://www.nykaafashion.com/product/anarkali-suit-1,https://www.lorempixel.com/114/73,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Golden Anarkali Suit Model 2,Golden,Polyester,M,64819,4.7,3301,133,Myntra,https://www.myntra.com/product/anarkali-suit-2,https://placekitten.com/650/527,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Silver Anarkali Suit Model 3,Silver,Denim,Free Size,121472,4.3,16869,607,Ajio,https://www.ajio.com/product/anarkali-suit-3,https://placeimg.com/90/111/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Maroon Anarkali Suit Model 4,Maroon,Linen,XL,70900,4.1,13620,28,Ajio,https://www.ajio.com/product/anarkali-suit-4,https://dummyimage.com/287x874,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Pink Anarkali Suit Model 5,Pink,Organza,XS,102360,4.4,2611,578,Ajio,https://www.ajio.com/product/anarkali-suit-5,https://placeimg.com/861/969/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Golden Anarkali Suit Model 6,Golden,Net,M,10457,3.8,14919,644,Nykaa Fashion,https://www.nykaafashion.com/product/anarkali-suit-6,https://www.lorempixel.com/439/429,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Silver Anarkali Suit Model 7,Silver,Silk,XL,32626,3.6,18280,78,Tata CLiQ,https://www.tatacliq.com/product/anarkali-suit-7,https://placekitten.com/425/187,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Yellow Anarkali Suit Model 8,Yellow,Velvet,XXL,144960,4.5,7767,549,Tata CLiQ,https://www.tatacliq.com/product/anarkali-suit-8,https://placekitten.com/220/680,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Black Anarkali Suit Model 9,Black,Chiffon,XS,141273,5.0,7101,55,Tata CLiQ,https://www.tatacliq.com/product/anarkali-suit-9,https://dummyimage.com/413x147,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Yellow Anarkali Suit Model 10,Yellow,Georgette,M,7557,4.2,22356,614,Flipkart,https://www.flipkart.com/product/anarkali-suit-10,https://dummyimage.com/365x130,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Silver Anarkali Suit Model 11,Silver,Linen,XL,22421,3.7,1519,694,Ajio,https://www.ajio.com/product/anarkali-suit-11,https://placeimg.com/370/401/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Blue Anarkali Suit Model 12,Blue,Georgette,XS,97528,4.4,12422,229,Flipkart,https://www.flipkart.com/product/anarkali-suit-12,https://placeimg.com/398/493/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Orange Anarkali Suit Model 13,Orange,Cotton,L,87429,4.7,15016,912,Flipkart,https://www.flipkart.com/product/anarkali-suit-13,https://placeimg.com/36/458/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Brown Anarkali Suit Model 14,Brown,Net,M,29144,4.0,3382,997,Amazon,https://www.amazon.in/product/anarkali-suit-14,https://placeimg.com/153/943/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Orange Anarkali Suit Model 15,Orange,Cotton,L,4860,5.0,3040,110,Ajio,https://www.ajio.com/product/anarkali-suit-15,https://www.lorempixel.com/204/399,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Yellow Anarkali Suit Model 16,Yellow,Cotton,XL,34725,4.6,15633,712,Myntra,https://www.myntra.com/product/anarkali-suit-16,https://placeimg.com/573/194/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Lavender Anarkali Suit Model 17,Lavender,Cotton,S,51880,3.9,12262,915,Amazon,https://www.amazon.in/product/anarkali-suit-17,https://placekitten.com/148/441,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Purple Anarkali Suit Model 18,Purple,Net,S,16252,4.9,19299,911,Nykaa Fashion,https://www.nykaafashion.com/product/anarkali-suit-18,https://placekitten.com/727/462,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Maroon Anarkali Suit Model 19,Maroon,Polyester,XXL,3852,3.8,8119,325,Flipkart,https://www.flipkart.com/product/anarkali-suit-19,https://www.lorempixel.com/744/13,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Green Anarkali Suit Model 20,Green,Chiffon,M,20179,4.0,9798,513,Ajio,https://www.ajio.com/product/anarkali-suit-20,https://dummyimage.com/5x799,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Pink Anarkali Suit Model 21,Pink,Silk,XXL,145018,3.8,11708,949,Ajio,https://www.ajio.com/product/anarkali-suit-21,https://www.lorempixel.com/303/662,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Brown Anarkali Suit Model 22,Brown,Chiffon,M,148559,5.0,8873,612,Ajio,https://www.ajio.com/product/anarkali-suit-22,https://dummyimage.com/31x943,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Yellow Anarkali Suit Model 23,Yellow,Velvet,S,762,3.6,4459,403,Amazon,https://www.amazon.in/product/anarkali-suit-23,https://placekitten.com/194/120,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Blue Anarkali Suit Model 24,Blue,Organza,Free Size,87087,4.0,14974,430,Tata CLiQ,https://www.tatacliq.com/product/anarkali-suit-24,https://placeimg.com/950/838/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Pink Anarkali Suit Model 25,Pink,Velvet,S,144192,4.9,5338,296,Amazon,https://www.amazon.in/product/anarkali-suit-25,https://placeimg.com/1016/403/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Peach Anarkali Suit Model 26,Peach,Georgette,XL,8659,4.1,2673,450,Ajio,https://www.ajio.com/product/anarkali-suit-26,https://www.lorempixel.com/94/119,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Green Anarkali Suit Model 27,Green,Organza,XXL,111797,4.3,9782,51,Tata CLiQ,https://www.tatacliq.com/product/anarkali-suit-27,https://placeimg.com/981/982/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Lavender Anarkali Suit Model 28,Lavender,Linen,M,42505,4.9,6186,507,Tata CLiQ,https://www.tatacliq.com/product/anarkali-suit-28,https://placekitten.com/24/221,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Pink Anarkali Suit Model 29,Pink,Net,S,22500,4.0,6856,401,Flipkart,https://www.flipkart.com/product/anarkali-suit-29,https://placeimg.com/267/863/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Red Anarkali Suit Model 30,Red,Chiffon,L,45636,3.6,69,546,Ajio,https://www.ajio.com/product/anarkali-suit-30,https://dummyimage.com/400x158,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Golden Anarkali Suit Model 31,Golden,Linen,Free Size,28610,3.6,19198,657,Tata CLiQ,https://www.tatacliq.com/product/anarkali-suit-31,https://www.lorempixel.com/432/429,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Orange Anarkali Suit Model 32,Orange,Cotton,XS,51390,4.1,16897,370,Flipkart,https://www.flipkart.com/product/anarkali-suit-32,https://placekitten.com/345/861,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Cream Anarkali Suit Model 33,Cream,Velvet,Free Size,43921,3.9,4585,302,Amazon,https://www.amazon.in/product/anarkali-suit-33,https://www.lorempixel.com/907/856,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Peach Anarkali Suit Model 34,Peach,Linen,XXL,75154,4.4,3562,707,Flipkart,https://www.flipkart.com/product/anarkali-suit-34,https://dummyimage.com/277x445,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Sky Blue Anarkali Suit Model 35,Sky Blue,Silk,XS,13357,4.5,13292,743,Nykaa Fashion,https://www.nykaafashion.com/product/anarkali-suit-35,https://www.lorempixel.com/267/724,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Golden Anarkali Suit Model 36,Golden,Cotton,Free Size,82076,4.8,260,777,Myntra,https://www.myntra.com/product/anarkali-suit-36,https://dummyimage.com/403x382,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Brown Anarkali Suit Model 37,Brown,Polyester,Free Size,50607,4.8,14508,574,Nykaa Fashion,https://www.nykaafashion.com/product/anarkali-suit-37,https://placekitten.com/279/1006,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Cream Anarkali Suit Model 38,Cream,Organza,XXL,9139,3.5,9842,407,Amazon,https://www.amazon.in/product/anarkali-suit-38,https://www.lorempixel.com/414/439,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Black Anarkali Suit Model 39,Black,Linen,XL,63910,3.9,7816,991,Myntra,https://www.myntra.com/product/anarkali-suit-39,https://placeimg.com/209/252/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Sky Blue Anarkali Suit Model 40,Sky Blue,Linen,L,65973,3.7,7161,491,Flipkart,https://www.flipkart.com/product/anarkali-suit-40,https://dummyimage.com/530x165,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Pink Anarkali Suit Model 41,Pink,Net,S,1326,4.0,10549,693,Nykaa Fashion,https://www.nykaafashion.com/product/anarkali-suit-41,https://www.lorempixel.com/694/693,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Pink Anarkali Suit Model 42,Pink,Silk,M,95784,4.1,8766,169,Amazon,https://www.amazon.in/product/anarkali-suit-42,https://dummyimage.com/286x575,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Cream Anarkali Suit Model 43,Cream,Net,S,51479,4.2,21126,376,Nykaa Fashion,https://www.nykaafashion.com/product/anarkali-suit-43,https://dummyimage.com/251x439,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Blue Anarkali Suit Model 44,Blue,Rayon,M,137816,3.7,8722,68,Flipkart,https://www.flipkart.com/product/anarkali-suit-44,https://placekitten.com/664/35,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Blue Anarkali Suit Model 45,Blue,Chiffon,M,93437,3.8,19067,124,Ajio,https://www.ajio.com/product/anarkali-suit-45,https://dummyimage.com/772x126,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Silver Anarkali Suit Model 46,Silver,Chiffon,L,6106,4.5,8842,400,Amazon,https://www.amazon.in/product/anarkali-suit-46,https://www.lorempixel.com/125/526,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Yellow Anarkali Suit Model 47,Yellow,Denim,XL,76842,4.9,2840,471,Nykaa Fashion,https://www.nykaafashion.com/product/anarkali-suit-47,https://www.lorempixel.com/311/696,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Blue Anarkali Suit Model 48,Blue,Organza,XL,71763,4.2,11437,148,Amazon,https://www.amazon.in/product/anarkali-suit-48,https://www.lorempixel.com/1021/552,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Maroon Anarkali Suit Model 49,Maroon,Cotton,L,92401,4.7,6644,552,Flipkart,https://www.flipkart.com/product/anarkali-suit-49,https://dummyimage.com/103x636,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,White Anarkali Suit Model 50,White,Denim,L,108068,4.8,11149,59,Amazon,https://www.amazon.in/product/anarkali-suit-50,https://dummyimage.com/420x78,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Cream Anarkali Suit Model 51,Cream,Velvet,M,114669,4.5,1147,614,Tata CLiQ,https://www.tatacliq.com/product/anarkali-suit-51,https://placekitten.com/269/89,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Sky Blue Anarkali Suit Model 52,Sky Blue,Rayon,Free Size,94342,4.8,1935,268,Tata CLiQ,https://www.tatacliq.com/product/anarkali-suit-52,https://placekitten.com/472/417,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Orange Anarkali Suit Model 53,Orange,Georgette,S,120029,4.4,10887,963,Ajio,https://www.ajio.com/product/anarkali-suit-53,https://placekitten.com/683/514,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Green Anarkali Suit Model 54,Green,Denim,Free Size,122547,4.5,7404,927,Myntra,https://www.myntra.com/product/anarkali-suit-54,https://dummyimage.com/419x163,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,White Anarkali Suit Model 55,White,Linen,XXL,40747,3.8,24249,211,Ajio,https://www.ajio.com/product/anarkali-suit-55,https://placekitten.com/725/102,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Golden Anarkali Suit Model 56,Golden,Velvet,S,84345,4.6,24471,762,Tata CLiQ,https://www.tatacliq.com/product/anarkali-suit-56,https://dummyimage.com/560x762,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Sky Blue Anarkali Suit Model 57,Sky Blue,Denim,S,4010,4.7,16758,884,Amazon,https://www.amazon.in/product/anarkali-suit-57,https://dummyimage.com/746x973,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Blue Anarkali Suit Model 58,Blue,Linen,XS,4614,4.2,21135,281,Nykaa Fashion,https://www.nykaafashion.com/product/anarkali-suit-58,https://placeimg.com/675/319/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Purple Anarkali Suit Model 59,Purple,Velvet,S,6199,4.7,837,159,Ajio,https://www.ajio.com/product/anarkali-suit-59,https://placeimg.com/888/881/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Silver Anarkali Suit Model 60,Silver,Linen,M,7227,4.1,23049,955,Nykaa Fashion,https://www.nykaafashion.com/product/anarkali-suit-60,https://dummyimage.com/13x61,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Black Anarkali Suit Model 61,Black,Georgette,XS,34490,3.8,6783,135,Nykaa Fashion,https://www.nykaafashion.com/product/anarkali-suit-61,https://dummyimage.com/521x842,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Blue Anarkali Suit Model 62,Blue,Polyester,XL,23215,4.8,17547,787,Ajio,https://www.ajio.com/product/anarkali-suit-62,https://dummyimage.com/631x581,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Black Anarkali Suit Model 63,Black,Silk,XL,96947,3.6,23359,261,Myntra,https://www.myntra.com/product/anarkali-suit-63,https://placekitten.com/887/626,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Green Anarkali Suit Model 64,Green,Polyester,M,109257,4.1,24570,194,Myntra,https://www.myntra.com/product/anarkali-suit-64,https://dummyimage.com/56x989,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Green Anarkali Suit Model 65,Green,Georgette,S,31729,4.8,13325,696,Tata CLiQ,https://www.tatacliq.com/product/anarkali-suit-65,https://dummyimage.com/407x834,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Sky Blue Anarkali Suit Model 66,Sky Blue,Silk,L,58150,4.0,15117,190,Nykaa Fashion,https://www.nykaafashion.com/product/anarkali-suit-66,https://www.lorempixel.com/311/49,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Pink Anarkali Suit Model 67,Pink,Cotton,M,5737,3.8,6978,172,Amazon,https://www.amazon.in/product/anarkali-suit-67,https://www.lorempixel.com/922/869,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Purple Anarkali Suit Model 68,Purple,Cotton,XL,89299,4.1,16610,150,Ajio,https://www.ajio.com/product/anarkali-suit-68,https://dummyimage.com/533x581,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Green Anarkali Suit Model 69,Green,Velvet,Free Size,39970,4.0,12342,251,Flipkart,https://www.flipkart.com/product/anarkali-suit-69,https://placeimg.com/79/990/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Cream Anarkali Suit Model 70,Cream,Chiffon,XS,46648,4.6,19686,586,Tata CLiQ,https://www.tatacliq.com/product/anarkali-suit-70,https://dummyimage.com/879x721,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Maroon Anarkali Suit Model 71,Maroon,Linen,XL,32942,4.1,8486,489,Myntra,https://www.myntra.com/product/anarkali-suit-71,https://www.lorempixel.com/662/716,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Maroon Anarkali Suit Model 72,Maroon,Rayon,XS,42051,4.2,16494,25,Ajio,https://www.ajio.com/product/anarkali-suit-72,https://placeimg.com/837/80/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Sky Blue Anarkali Suit Model 73,Sky Blue,Organza,XXL,94573,4.2,6916,553,Nykaa Fashion,https://www.nykaafashion.com/product/anarkali-suit-73,https://placeimg.com/451/614/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Peach Anarkali Suit Model 74,Peach,Silk,XXL,145425,3.7,21513,862,Myntra,https://www.myntra.com/product/anarkali-suit-74,https://www.lorempixel.com/252/367,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Lavender Anarkali Suit Model 75,Lavender,Organza,L,115470,4.6,17924,817,Ajio,https://www.ajio.com/product/anarkali-suit-75,https://www.lorempixel.com/859/774,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Green Anarkali Suit Model 76,Green,Polyester,XL,83788,4.3,19857,847,Nykaa Fashion,https://www.nykaafashion.com/product/anarkali-suit-76,https://dummyimage.com/414x750,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Purple Anarkali Suit Model 77,Purple,Denim,L,136694,3.5,24294,770,Amazon,https://www.amazon.in/product/anarkali-suit-77,https://www.lorempixel.com/658/622,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,White Anarkali Suit Model 78,White,Georgette,M,16831,4.7,19258,752,Ajio,https://www.ajio.com/product/anarkali-suit-78,https://www.lorempixel.com/765/870,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Cream Anarkali Suit Model 79,Cream,Linen,M,60046,4.0,10019,510,Flipkart,https://www.flipkart.com/product/anarkali-suit-79,https://dummyimage.com/538x41,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Peach Anarkali Suit Model 80,Peach,Net,Free Size,124390,4.0,3464,941,Amazon,https://www.amazon.in/product/anarkali-suit-80,https://placeimg.com/849/325/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Green Anarkali Suit Model 81,Green,Net,XS,27863,4.4,15456,587,Myntra,https://www.myntra.com/product/anarkali-suit-81,https://www.lorempixel.com/199/669,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Silver Anarkali Suit Model 82,Silver,Denim,L,46951,3.8,16112,568,Nykaa Fashion,https://www.nykaafashion.com/product/anarkali-suit-82,https://dummyimage.com/1014x750,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Golden Anarkali Suit Model 83,Golden,Cotton,M,104306,4.8,14320,845,Amazon,https://www.amazon.in/product/anarkali-suit-83,https://dummyimage.com/217x519,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Peach Anarkali Suit Model 84,Peach,Georgette,S,110718,4.9,1630,858,Amazon,https://www.amazon.in/product/anarkali-suit-84,https://dummyimage.com/322x811,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Purple Anarkali Suit Model 85,Purple,Georgette,S,12624,4.0,18983,330,Tata CLiQ,https://www.tatacliq.com/product/anarkali-suit-85,https://placekitten.com/51/16,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Cream Anarkali Suit Model 86,Cream,Linen,XL,10638,4.1,13494,133,Myntra,https://www.myntra.com/product/anarkali-suit-86,https://placeimg.com/991/72/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Silver Anarkali Suit Model 87,Silver,Denim,S,107290,4.0,3028,596,Nykaa Fashion,https://www.nykaafashion.com/product/anarkali-suit-87,https://www.lorempixel.com/286/641,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Women Dresses,Anarkali Suit,Purple Anarkali Suit Model 88,Purple,Organza,XXL,7541,3.6,7494,61,Ajio,https://www.ajio.com/product/anarkali-suit-88,https://dummyimage.com/176x803,https://www.youtube.com/watch?v=dQw4w9WgXcQ
